H,C,N,O,P,Ca,energy
0.3143216859277292,0.10187659943478486,0.0981845683749565,0.09021076455359922,0.07052292007699691,0.0698695160810098,5195
0.31442926302264335,0.10193625286900604,0.09824736502154191,0.09028007980294948,0.07056669231725163,0.06991812585173884,5200
0.31453658649565625,0.1019958129252888,0.09831007149500491,0.0903493072049281,0.07061043080207309,0.06996669790660148,5205
0.3146436570429642,0.1020552798045999,0.09837268794342424,0.09041844686522768,0.07065413561539174,0.07001523225169617,5210
0.31475047535883255,0.10211465370752401,0.09843521451468445,0.09048749888953278,0.07069780684092732,0.07006372889317547,5215
0.3148570421356018,0.10217393483426433,0.09849765135647641,0.0905564633835193,0.07074144456219011,0.07011218783724564,5220
0.3149633580636914,0.10223312338464254,0.09855999861629634,0.09062534045285345,0.07078504886248117,0.07016060909016682,5225
0.3150694238316068,0.1022922195580992,0.09862225644144651,0.09069413020319092,0.07082861982489298,0.07020899265825262,5230
0.3151752401259424,0.1023512235536937,0.09868442497903378,0.09076283274017546,0.0708721575323098,0.07025733854786974,5235
0.3152808076313878,0.10241013557010471,0.0987465043759703,0.09083144816943854,0.07091566206740857,0.07030564676543803,5240
0.31538612703073327,0.1024689558056306,0.09880849477897308,0.09089997659659817,0.0709591335126593,0.07035391731743024,5245
0.3154911990048731,0.10252768445818894,0.0988703963345631,0.09096841812725753,0.07100257195032533,0.0704021502103714,5250
0.3155960242328127,0.10258632172531781,0.09893220918906626,0.09103677286700515,0.07104597746246447,0.07045034545083939,5255
0.315700603391672,0.10264486780417473,0.09899393348861187,0.09110504092141257,0.07108935013092886,0.07049850304546383,5260
0.3158049371566914,0.10270332289153823,0.0990555693791333,0.09117322239603465,0.0711326900373662,0.07054662300092653,5265
0.31590902620123673,0.10276168718380721,0.09911711700636769,0.09124131739640809,0.07117599726321983,0.07059470532396099,5270
0.31601287119680394,0.10281996087700174,0.09917857651585539,0.0913093260280508,0.07121927188972946,0.07064275002135241,5275
0.31611647281302413,0.10287814416676291,0.09923994805293981,0.09137724839646068,0.07126251399793163,0.07069075709993711,5280
0.3162198317176688,0.10293623724835334,0.09930123176276755,0.09144508460711503,0.07130572366866039,0.07073872656660266,5285
0.31632294857665455,0.10299424031665715,0.09936242779028759,0.09151283476546945,0.0713489009825475,0.07078665842828734,5290
0.3164258240540485,0.10305215356618086,0.0994235362802521,0.09158049897695747,0.0713920460200236,0.0708345526919806,5295
0.3165284588120723,0.10310997719105297,0.09948455737721502,0.09164807734698889,0.07143515886131793,0.07088240936472186,5300
0.31663085351110887,0.10316771138502491,0.09954549122553304,0.09171556998095,0.07147823958645974,0.07093022845360132,5305
0.31673300880970495,0.10322535634147041,0.09960633796936419,0.09178297698420133,0.07152128827527793,0.07097800996575877,5310
0.3168349253645786,0.10328291225338715,0.09966709775266916,0.09185029846207846,0.07156430500740249,0.07102575390838443,5315
0.31693660383062155,0.10334037931339544,0.09972777071920959,0.09191753451988968,0.07160728986226413,0.07107346028871772,5320
0.3170380448609068,0.10339775771374014,0.09978835701254926,0.09198468526291641,0.07165024291909582,0.07112112911404796,5325
0.317139249106691,0.10345504764628959,0.09984885677605268,0.0920517507964113,0.07169316425693216,0.07116876039171338,5330
0.3172402172174213,0.10351224930253686,0.09990927015288605,0.0921187312255983,0.07173605395461094,0.0712163541291016,5335
0.3173409498407394,0.10356936287359976,0.0999695972860166,0.09218562665567151,0.07177891209077326,0.07126391033364901,5340
0.3174414476224859,0.10362638855022077,0.1000298383182119,0.09225243719179409,0.0718217387438636,0.07131142901284052,5345
0.31754171120670677,0.10368332652276836,0.10008999339204103,0.09231916293909823,0.07186453399213144,0.07135891017420992,5350
0.3176417412356562,0.1037401769812359,0.10015006264987292,0.09238580400268316,0.07190729791363046,0.0714063538253387,5355
0.31774153834980357,0.10379694011524351,0.10021004623387779,0.09245236048761615,0.07195003058622035,0.0714537599738571,5360
0.3178411031878365,0.10385361611403723,0.10026994428602545,0.09251883249892978,0.07199273208756625,0.07150112862744268,5365
0.31794043638666686,0.10391020516649008,0.10032975694808652,0.09258522014162276,0.07203540249514011,0.07154845979382121,5370
0.3180395385814348,0.10396670746110187,0.10038948436163123,0.09265152352065815,0.07207804188622063,0.07159575348076544,5375
0.31813841040551416,0.10402312318599997,0.10044912666803005,0.09271774274096307,0.07212065033789393,0.07164300969609577,5380
0.3182370524905172,0.10407945252893937,0.10050868400845328,0.09278387790742794,0.07216322792705429,0.07169022844767961,5385
0.31833546546629926,0.1041356956773034,0.10056815652387097,0.09284992912490585,0.07220577473040463,0.07173740974343133,5390
0.3184336499609634,0.1041918528181036,0.10062754435505286,0.09291589649821118,0.07224829082445654,0.07178455359131193,5395
0.3185316066008656,0.1042479241379806,0.10068684764256815,0.09298178013212008,0.07229077628553152,0.07183165999932921,5400
0.318629336010619,0.10430390982320388,0.1007460665267853,0.09304758013136825,0.07233323118976082,0.0718787289755368,5405
0.3187268388130994,0.10435981005967283,0.10080520114787249,0.09311329660065153,0.07237565561308652,0.07192576052803501,5410
0.3188241156294491,0.10441562503291663,0.100864251645797,0.09317892964462456,0.07241804963126168,0.07197275466496982,5415
